ID,cluster,Kernel_Density_TWA,Slope,Min_Distance_to_Location_Chain,Travel_to_Enjoyment,Travel_to_Pathology,AIC,group
pnjl2p6b,2,-0.670404803,-0.681301006,-0.427426094,0.363963122,0.041793439,-0.771412971,online_300
pnjl2p6b,2,0.190963006,0.223670663,-0.487082627,0.4037032,0.00188679,-0.076213403,online_300
pnjl2p6b,4,-0.461840037,1.300492036,-0.492810303,-0.040020039,0.002822616,0.440324909,online_300
pnjl2p6b,3,-0.670404803,-0.710008916,-0.400208413,-0.710868884,0.07798221,-0.676209827,online_300
pnjl2p6b,2,-0.670330712,-0.470400012,-0.474602789,0.173332433,0.487911033,0.402073009,online_300
pnjl2p6b,2,-0.131836934,-0.329140088,-0.490742791,0.21014342,0.407042961,1.01602794,online_300
pnjl2p6b,3,-0.670404803,-0.72620368,-0.420008897,-0.962482103,0.711626891,0.68326074,online_300
pnjl2p6b,1,-0.670404803,-0.784197381,2.102302473,-0.309749076,0.029716342,-0.372662981,online_300
pnjl2p6b,4,1.671011306,2.266470009,-0.000400772,-1.106268413,0.769218713,0.777332036,online_300
pnjl2p6b,3,-0.669464494,-0.63013872,-0.48721334,-0.907099133,0.823628997,0.343821787,online_300
pnjl2p6b,2,0.0400676,-0.21731333,-0.496891802,0.20692761,0.48060234,-0.430982833,online_300
pnjl2p6b,3,-0.670404326,-0.3214143,-0.484482761,-0.710800479,0.6308109,-0.103370081,online_300
psgaat3f,3,-0.670404803,-0.774091962,-0.102092418,-2.03390036,-0.183086841,0.462276696,online_300
psgaat3f,4,2.196069008,2.023044871,-0.48668027,-1.417701364,-0.270004997,-0.403908004,online_300
psgaat3f,3,0.001714073,-0.107204604,-0.001233023,-1.872666443,-0.079102014,0.793392081,online_300
psgaat3f,3,-0.633246483,-0.010418381,-0.487032899,-1.966097838,-0.210748118,-0.003260868,online_300
psgaat3f,3,1.246030888,-0.403148233,-0.497904629,-1.780911072,-0.127316748,-0.412891101,online_300
psgaat3f,3,-0.670404803,-0.603020296,-0.438060223,-1.200924063,-0.117938619,0.894629,online_300
psgaat3f,3,-0.670404804,-0.041129603,-0.473074008,-1.798083937,-0.107038093,-0.320989116,online_300
psgaat3f,3,1.120791709,-0.171770644,-0.497287189,-2.191031189,-0.20463107,0.122473629,online_300
psgaat3f,3,-0.670404803,-0.716637186,-0.373830273,-2.640870319,-0.220916198,0.006602012,online_300
psgaat3f,3,-0.6704048,-0.611406076,-0.471794908,-1.324862684,-0.222323043,0.20804883,online_300
psgaat3f,3,-0.498809231,-0.007906808,-0.490292406,-1.204190178,-0.234868944,0.087343683,online_300
psgaat3f,3,-0.670404469,-0.610804713,-0.400037039,-1.101620998,-0.242280162,-1.404097043,online_300
psgaat3f,3,0.478004779,-0.134240002,-0.49080182,-1.17103383,-0.171798463,-0.294823463,online_300
psgaat3f,1,-0.670404803,-0.782024386,1.811901961,-1.890307748,-0.331772,0.096004202,online_300
psgaat3f,3,-0.670404803,-0.77083804,0.006700333,-2.7048193,-0.248942384,-0.429091928,online_300
psgaat3f,3,-0.012676681,-0.070327218,-0.496634937,-2.673020403,-0.210691094,0.300239618,online_300
psgaat3f,3,-0.670404803,-0.770480814,0.030042612,-2.12148276,-0.18001423,-0.437238067,online_300
psgaat3f,1,-0.670404803,-0.783020006,1.804126697,-1.192039126,-0.20440617,0.287894803,online_300
psgaat3f,3,1.683413419,0.219308401,-0.002000109,-1.943720608,-0.190909004,0.049776104,online_300
psgaat3f,3,0.710983733,-0.078091637,-0.49316273,-2.117100849,-0.218049701,-0.380467096,online_300
psgaat3f,3,1.00037823,-0.616806619,-0.470331867,-2.004846702,-0.22178776,0.21248447,online_300
q3vxmvsa,2,-0.169039033,-0.168139664,-0.489700204,0.04030441,-0.743000717,0.497286016,online_300
q3vxmvsa,3,-0.670404803,-0.68460602,-0.420171078,-0.087297292,-0.702231801,-0.163320163,online_300
q3vxmvsa,2,-0.232121319,-0.261816797,-0.494440406,0.022917348,-0.71097062,0.149179002,online_300
q3vxmvsa,3,-0.670404803,-0.747094209,-0.377191769,-0.270041494,-0.807209894,0.028727139,online_300
q3vxmvsa,1,-0.670404803,-0.781031614,1.794240683,-1.036634403,-0.719200209,-0.013711817,online_300
q3vxmvsa,1,-0.670404803,-0.782261969,1.780379312,-0.080729733,-0.802009211,-0.679903476,online_300
q3vxmvsa,2,0.086708371,0.640310424,-0.498461799,0.490970316,-0.692808188,-0.27401209,online_300
q3vxmvsa,2,-0.006771182,-0.014073873,-0.488364616,0.328810402,-0.762880946,0.239483108,online_300
q3vxmvsa,2,-0.670367083,-0.043433194,-0.46380687,0.83100342,-0.73176004,0.493642409,online_300
q3vxmvsa,1,-0.670404803,-0.78196377,1.73490201,0.302449629,-0.826971937,-0.729073288,online_300
q3vxmvsa,2,-0.302774903,-0.412200209,-0.490786978,0.300901323,-0.804787144,0.08406707,online_300
q3vxmvsa,2,-0.670404803,-0.68011891,-0.390936032,-0.074013904,-0.832918734,0.297263061,online_300
q3vxmvsa,1,-0.670404803,-0.784041694,2.233968398,-1.007411189,-0.823289288,0.823837076,online_300
q3vxmvsa,2,-0.302760376,0.964131627,-0.490030608,0.310014789,-0.716260797,0.287746608,online_300
q3vxmvsa,2,-0.670404803,-0.771111803,0.204090411,0.310008407,-0.627082967,-0.17771047,online_300
q3vxmvsa,2,-0.636631606,-0.190808392,-0.48992714,0.28301384,-0.780010021,-0.649638341,online_300
q3vxmvsa,1,-0.670404803,-0.782442,1.762606147,-1.404423013,-0.80101442,0.212449426,online_300
q3vxmvsa,2,-0.670404803,-0.604646134,-0.409028184,0.64902401,-0.721843983,0.712164072,online_300
q3vxmvsa,2,0.091109284,0.276038687,-0.490000492,0.078924772,-0.762460879,0.133300904,online_300
q3vxmvsa,1,-0.670404803,-0.783043883,2.07491939,-1.127300047,-0.830020433,-0.289407018,online_300
q3vxmvsa,2,0.703427014,-0.149493089,-0.0006249,-0.048419923,-0.81028079,0.003708041,online_300
qd0s0kj0,2,-0.670404803,-0.06861183,-0.47311161,0.901094002,-0.019020392,-0.010066622,online_300
qd0s0kj0,2,-0.670404803,-0.611808492,-0.46280773,1.014643629,-0.00374683,-0.44812267,online_300
qd0s0kj0,2,6.400060778,-0.4396174,-0.499121927,0.872884739,-0.033076181,-0.0179608,online_300
qd0s0kj0,2,-0.616029008,-0.0319692,-0.474107879,0.703878317,-0.01408263,-0.409063792,online_300
qd0s0kj0,2,-0.670404803,-0.08400213,-0.464004802,0.011606603,-0.037230049,-0.271902408,online_300
qd0s0kj0,2,0.87999939,-0.204944071,-0.002660931,0.291061807,-0.023841069,-0.603187691,online_300
qd0s0kj0,3,0.998803603,-0.472244904,-0.490108268,-0.23799498,-0.016044899,-0.074910307,online_300
qd0s0kj0,2,-0.670386802,-0.06606612,-0.48320794,0.833109068,-0.001340299,0.00000141,online_300
qd0s0kj0,4,-0.63027334,3.84930116,-0.497844461,-0.697079918,-0.00933163,1.190709292,online_300
qd0s0kj0,2,-0.670404803,-0.290136601,-0.482146087,0.902424424,-0.00600496,-0.10081716,online_300
qd0s0kj0,2,2.671101204,-0.394119333,-0.493007396,0.9729319,0.00169344,-0.477868936,online_300
qd0s0kj0,2,-0.670404803,-0.070910392,-0.464208993,0.943497009,-0.003317712,0.741189726,online_300
qd0s0kj0,2,0.644444333,-0.383014416,-0.490986717,0.60943201,0.029040831,-0.116906412,online_300
qd0s0kj0,2,-0.670404837,-0.613909186,-0.470939304,1.10983718,0.020416061,0.004390631,online_300
qd0s0kj0,2,-0.670404803,-0.700768008,-0.234401848,0.978498689,0.017806148,-0.329363196,online_300
qd0s0kj0,2,-0.670404803,-0.469016136,-0.462760433,1.013171948,-0.012871099,0.148230037,online_300
qd0s0kj0,1,-0.670404803,-0.783479,1.72421464,-0.186380028,0.008819184,-0.089000042,online_300
qd0s0kj0,2,-0.669970063,-0.44767413,-0.478373434,0.800981406,-0.012010617,0.712133124,online_300
qd0s0kj0,4,0.28003702,2.29741133,-0.494843694,0.29747178,0.002428911,0.012271911,online_300
qd0s0kj0,2,-0.670404803,-0.69703764,-0.408301046,0.637920766,0.029997077,0.006039471,online_300
qd0s0kj0,2,0.00901102,-0.0098664,-0.490182703,1.060992237,0.020899041,-0.202219099,online_300
qdjhpkt9,2,-0.668804347,-0.611196966,-0.4731007,1.3243987,-1.08143224,0.664890007,online_300
qdjhpkt9,2,-0.661349396,-0.468946011,-0.487327427,1.040100823,-1.062166208,0.700630449,online_300
qdjhpkt9,2,-0.67024399,-0.61800008,-0.468312111,1.011731646,-1.194446977,0.68807701,online_300
qdjhpkt9,2,0.09671923,0.60992198,-0.492429902,0.32200711,-1.068960987,0.408831873,online_300
qdjhpkt9,2,-0.670404803,-0.741401802,-0.303142982,0.801992032,-1.162123339,-0.134740971,online_300
qdjhpkt9,1,-0.670404803,-0.78203041,1.809023776,1.066200817,-1.002168711,0.024227276,online_300
qdjhpkt9,2,0.044402088,-0.02420912,-0.002393343,0.610494171,-1.176433024,0.742281121,online_300
qdjhpkt9,2,-0.047482682,-0.300321316,-0.493408173,0.806941868,-1.160162979,0.082006099,online_300
qdjhpkt9,2,1.328896403,0.800799203,-0.498246912,0.002311097,-1.008048814,0.89816878,online_300
qdjhpkt9,1,-0.670404803,-0.7817143,1.69030788,1.071086737,-1.211940012,-0.099736264,online_300
qdjhpkt9,2,-0.630160009,-0.420271023,-0.490872097,1.60321496,-1.107048313,-0.148642337,online_300
qdjhpkt9,2,0.080116874,0.07436032,-0.486033112,0.891030002,-1.167148703,1.16040388,online_300
qdjhpkt9,2,-0.612969972,-0.414802092,-0.492170333,1.48783219,-1.11906608,-0.749006377,online_300
qdjhpkt9,1,-0.670404803,-0.782409431,1.699327004,-0.827213667,-0.691808371,0.836401737,online_300
qdjhpkt9,2,1.792784877,0.961448999,-0.49964306,0.920870602,-1.01019062,-1.4072834,online_300
qdjhpkt9,2,-0.392012018,-0.326778082,-0.494803289,1.338398212,-1.190042106,-0.386092301,online_300
qdjhpkt9,2,-0.626803228,-0.020071798,-0.477600172,1.3046221,-1.102872466,-0.190066672,online_300
qdjhpkt9,1,-0.670404803,-0.78264074,1.80600766,1.302862031,-1.229013196,0.016762627,online_300
qdjhpkt9,1,-0.670404803,-0.782410338,2.806896077,0.64100987,-0.981270742,-0.197898372,online_300
qdjhpkt9,3,-0.367180094,-0.473000203,-0.490100902,-0.70070903,-0.733480083,-1.228820807,online_300
qdjhpkt9,2,0.390443491,-0.210690927,-0.496106474,1.379296713,-1.173087108,1.200170233,online_300
qn2e2ycm,2,0.299238019,-0.368317992,-0.496708218,0.132604046,-1.790831433,0.070408628,online_300
qn2e2ycm,2,0.327860407,0.407069012,-0.001211124,1.026234777,-1.790831433,0.439694684,online_300
qn2e2ycm,4,-0.11636862,1.903283938,-0.491720264,1.270173069,-1.790831433,-0.934480241,online_300
qn2e2ycm,4,1.22023811,2.043708004,-0.491837402,1.30006907,-1.790831433,-0.107020288,online_300
qn2e2ycm,2,-0.670404798,-0.390467499,-0.473994963,1.062419142,-1.790831433,0.896206812,online_300
qn2e2ycm,2,-0.670404803,-0.68606331,-0.38088016,1.426010037,-1.790831433,-0.877336306,online_300
qn2e2ycm,2,2.061809283,0.888226928,-0.00298103,1.080413343,-1.790831433,0.871894994,online_300
qn2e2ycm,2,2.294806072,0.418684706,-0.490318049,1.08877178,-1.790831433,0.23060034,online_300
qn2e2ycm,2,0.13148007,-0.006340147,-0.498799709,0.047701093,-1.790831433,0.007614707,online_300
qn2e2ycm,2,-0.03007709,-0.460200731,-0.486010871,0.061881683,-1.790831433,-0.292624111,online_300
qn2e2ycm,2,-0.003266027,-0.396109423,-0.470824074,1.180789023,-1.790831433,1.024017396,online_300
qn2e2ycm,2,1.180309128,0.061674802,-0.49177874,1.229360189,-1.790831433,0.487781027,online_300
qn2e2ycm,2,1.000977801,0.840490238,-0.496078701,0.826124044,-1.790831433,0.09089846,online_300
qn2e2ycm,2,-0.670404803,-0.768699902,-0.260683014,0.276987668,-1.790831433,-0.874929143,online_300
qn2e2ycm,2,0.080738468,0.79100028,-0.491760618,0.373779017,-1.790831433,1.20904101,online_300
qn2e2ycm,2,-0.670404803,-0.741030807,-0.430879726,0.789040444,-1.790831433,0.803893879,online_300
qn2e2ycm,2,-0.670403934,-0.280149082,-0.476707632,1.24646244,-1.790831433,0.1161912,online_300
qn2e2ycm,2,1.247701449,-0.004827807,-0.497334191,0.301900079,-1.790831433,0.890371424,online_300
qn2e2ycm,4,0.749100617,1.90922241,-0.48782684,0.813279809,-1.790831433,0.62887831,online_300
qn2e2ycm,4,-0.098000707,2.170422609,-0.493020019,0.701943164,-1.790831433,0.631766824,online_300
qn2e2ycm,2,-0.600346391,-0.28141282,-0.489770022,0.442730046,-1.790831433,-4.480400796,online_300
qogpsn4f,4,1.631031128,2.327708066,-0.000199991,-0.187671277,-0.806328681,0.798879934,online_300
qogpsn4f,2,-0.040660069,1.060290409,-0.498390131,0.44040442,-1.007707004,0.027088606,online_300
qogpsn4f,2,-0.0089406,-0.144370631,-0.494241816,0.186698008,-1.02027827,-0.271676211,online_300
qogpsn4f,2,-0.10401839,-0.490233706,-0.498312806,0.198022081,-0.876009016,-0.8968208,online_300
qogpsn4f,3,0.000278123,-0.422780482,-0.476429722,-1.11706946,-0.780003133,-0.414300699,online_300
qogpsn4f,1,-0.670404803,-0.784117266,2.083102699,-1.240004891,-0.862000134,0.989810307,online_300
qogpsn4f,2,-0.670404803,-0.771707404,0.067022009,1.001703002,-1.108440804,-0.479901882,online_300
qogpsn4f,4,0.711269938,0.873776112,-0.496760402,-0.216970381,-0.828728061,0.80237441,online_300
qogpsn4f,1,-0.670404803,-0.78423622,2.94074764,1.076066787,-1.080361436,0.446896246,online_300
qogpsn4f,2,-0.669940678,-0.090047609,-0.487207406,0.011278092,-1.03977694,-0.49719067,online_300
qogpsn4f,4,0.767880383,2.100922663,-0.491408826,-0.446946912,-0.832819188,0.306003478,online_300
qogpsn4f,2,0.00240322,0.246004761,-0.493760344,0.892073328,-1.038266264,-0.248727867,online_300
qogpsn4f,2,-0.284669099,0.846630376,-0.49699936,0.739748006,-1.007934374,0.786987788,online_300
qogpsn4f,2,0.104816287,-0.064731323,-0.492163673,1.100403413,-1.060347346,-0.419926067,online_300
qogpsn4f,1,-0.670404803,-0.78421042,2.266237093,0.019966243,-1.09409334,0.131706947,online_300
qogpsn4f,2,-0.043636337,-0.331010843,-0.494179333,0.0761218,-1.080920423,0.393477603,online_300
qogpsn4f,2,-0.670383901,-0.332604236,-0.479410984,-0.004170739,-1.02967334,-0.790637766,online_300
qogpsn4f,2,-0.670291403,-0.402608394,-0.484060937,0.734337114,-1.124130163,0.726996682,online_300
qogpsn4f,2,-0.008369763,-0.383166474,-0.487043049,0.884904038,-1.090306236,1.137937008,online_300
qogpsn4f,4,1.848986004,3.098094008,-0.49662263,0.001762813,-0.900034317,0.084986032,online_300
qogpsn4f,3,-0.089821702,-0.648009086,-0.47371972,-1.06929612,-0.862367743,0.30208208,online_300
r7m02l9b,2,1.029448083,0.31871634,-0.498788262,0.33478464,0.972929976,-0.600494242,online_300
r7m02l9b,3,0.600692431,-0.120100097,-0.000202938,-1.668136872,1.142876902,-2.79068202,online_300
r7m02l9b,2,-0.670404803,-0.679270767,-0.430738307,0.00311033,0.700340998,-0.996160137,online_300
r7m02l9b,1,-0.670404803,-0.783188009,1.996900078,0.62988984,0.7380903,-1.001209307,online_300
r7m02l9b,3,0.786912286,-0.119697361,-0.492767307,-0.067608147,0.937372281,0.202680248,online_300
r7m02l9b,2,-0.670404803,-0.074088073,-0.481717204,0.993110029,0.968097203,0.011002032,online_300
r7m02l9b,1,-0.670404803,-0.78311331,2.139034284,-1.6630724,1.00731267,-0.80303843,online_300
r7m02l9b,2,4.393993911,-0.434787006,-0.001308924,0.427967079,0.918449493,-1.408903307,online_300
r7m02l9b,1,-0.670404803,-0.783914839,2.098880411,-1.402630828,1.074002929,-0.274002071,online_300
r7m02l9b,2,-0.670404803,-0.700683289,-0.364949413,0.731908462,0.829047983,-0.106688,online_300
r7m02l9b,4,0.808318133,2.20198426,-0.498480602,-0.729127042,1.033076798,-0.079601787,online_300
r7m02l9b,1,-0.670404803,-0.78239042,1.987897403,0.106801979,0.8630097,-0.920322406,online_300
r7m02l9b,2,-0.661803973,-0.222077074,-0.494898084,1.16187462,0.691486012,-0.088871067,online_300
r7m02l9b,1,-0.670404803,-0.781702738,1.06909444,1.14440696,0.88038006,-0.220008446,online_300
r7m02l9b,2,-0.670404748,-0.030669744,-0.480221307,1.138320601,0.693011169,0.646006663,online_300
r7m02l9b,2,-0.668963809,-0.481389964,-0.482001934,-0.029483628,0.944670282,-0.876099399,online_300
r7m02l9b,2,-0.670404803,-0.642783124,-0.407928473,0.707028066,0.69663696,-0.024060291,online_300
r7m02l9b,3,-0.67029404,-0.239833792,-0.473689293,-0.720039126,0.930609673,1.1240873,online_300
r7m02l9b,2,0.104381844,-0.083010662,-0.496202842,1.398612219,0.878469902,-1.110803367,online_300
r7m02l9b,1,-0.670404803,-0.78308666,2.290242266,-1.284002097,1.038060676,-2.010221778,online_300
r7m02l9b,3,-0.30708094,-0.340670616,-0.4974701,-1.102731912,1.061297098,0.18060996,online_300
rpuuezro,2,-0.090771,-0.011386236,-0.492370096,0.697806239,-0.090010996,-0.331484002,online_300
rpuuezro,2,0.608401076,-0.070700364,-0.496773047,0.114403398,-0.363908224,-2.128701061,online_300
rpuuezro,2,0.203986308,0.472934219,-0.490640878,0.038748333,-0.188169346,0.0924062,online_300
rpuuezro,3,-0.670360183,-0.610076721,-0.407627149,-0.001000844,-0.441802973,-1.447009803,online_300
rpuuezro,2,-0.388210366,-0.146021738,-0.490416612,0.08243338,-0.01339869,-0.703683084,online_300
rpuuezro,2,0.348840936,-0.408770392,-0.49404344,0.811683331,-0.4296707,-0.347138094,online_300
rpuuezro,4,0.62386841,2.214633079,-0.490308091,0.032002312,-0.210823608,0.060364841,online_300
rpuuezro,2,0.601848017,0.810283991,-0.490064069,0.600346037,-0.300070949,1.16194324,online_300
rpuuezro,2,-0.000187606,-0.082029607,-0.47401206,0.160084464,-0.048409818,-0.302739227,online_300
rpuuezro,2,0.792069174,-0.197406413,-0.497823182,-0.166103116,-0.42642494,0.090432326,online_300
rpuuezro,2,0.480628018,0.434084246,-0.49641604,-0.167004297,-0.1624468,0.434977148,online_300
rpuuezro,2,0.90821862,0.937312689,-0.004703276,0.379424491,-0.191880184,-0.017982249,online_300
rpuuezro,1,-0.670404803,-0.782912064,2.306397402,-0.294638088,-0.433369347,0.406740041,online_300
rpuuezro,2,-0.007807964,0.090430784,-0.490370436,0.664409708,-0.070280309,-0.230460162,online_300
rpuuezro,2,0.961891171,-0.22040029,-0.000164741,0.48736314,-0.410676791,-0.68801304,online_300
rpuuezro,1,-0.670404803,-0.783406044,2.034922028,-0.180034301,-0.0140979,0.748087086,online_300
rpuuezro,2,-0.434379962,0.040644007,-0.497044227,0.69044203,-0.080739731,0.614129011,online_300
rpuuezro,2,-0.072138737,-0.040032469,-0.487383442,0.009493007,-0.086401003,0.89743629,online_300
rpuuezro,3,-0.097723811,-0.286201033,-0.481004061,-0.039983691,-0.314461918,1.063726716,online_300
rpuuezro,2,-0.67030097,-0.06868497,-0.460628281,0.003827201,-0.08397767,-0.486630018,online_300
rpuuezro,3,-0.670404803,-0.693209709,-0.432806121,-0.310078116,-0.491314302,0.220120127,online_300
sahmvapd,2,-0.670404803,-0.7083784,-0.208881488,0.09360004,-0.201190684,0.198146631,online_300
sahmvapd,1,-0.670404803,-0.7832096,2.601104497,0.497409923,-0.120003002,1.018006427,online_300
sahmvapd,4,0.367238917,1.8833021,-0.493106816,0.009018007,-0.017003448,-0.02273914,online_300
sahmvapd,2,0.777060997,0.437244861,-0.49444931,0.010127497,-0.014628194,0.07274072,online_300
sahmvapd,2,-0.460407814,-0.400620494,-0.498786211,0.228233288,-0.167087314,-0.00387008,online_300
sahmvapd,1,-0.670404803,-0.783072231,2.301009606,0.61466809,-0.208043247,-0.800127069,online_300
sahmvapd,4,1.700340937,1.649303036,-0.001482909,0.216448111,0.027087007,-0.700023909,online_300
sahmvapd,2,0.093742876,0.16116003,-0.49818322,0.447843997,-0.202679948,0.284762608,online_300
sahmvapd,4,-0.133711208,1.784691338,-0.494683308,0.44882086,-0.130013604,0.730831809,online_300
sahmvapd,1,-0.670404803,-0.784703694,1.76616929,0.087691424,-0.04364437,0.202780268,online_300
sahmvapd,2,-0.621373,-0.028890092,-0.491871711,-0.04600384,-0.232443083,-0.2864897,online_300
sahmvapd,2,0.806000146,0.00807868,-0.48874662,0.290104699,-0.000919601,0.734622191,online_300
sahmvapd,2,-0.371928416,-0.003149906,-0.49327638,0.641060282,-0.169097007,0.690326288,online_300
sahmvapd,2,-0.284277104,-0.23627646,-0.49289406,0.047776962,-0.134631039,-0.07132096,online_300
sahmvapd,4,0.273184969,3.740138842,-0.497706611,0.0091102,-0.04180097,0.011000423,online_300
sahmvapd,4,-0.39016083,2.300789106,-0.490946636,-0.443002044,-0.030234926,-0.269700886,online_300
sahmvapd,1,-0.670404803,-0.78232911,1.912409172,0.323630006,-0.204739931,0.64336131,online_300
sahmvapd,1,-0.670404803,-0.7830481,2.00922917,0.239094264,-0.209900201,0.843438074,online_300
sahmvapd,2,0.308796423,-0.043994687,-0.493092328,0.47832227,-0.0603614,-0.0280014,online_300
sahmvapd,1,-0.670404803,-0.782696431,2.326328968,0.673221304,-0.23077062,1.382988409,online_300
